ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-05-02T14:13:16Z,mkansara_6,ios,1718,US,172.59.177.5,unknown,Hostel,Sharry Mann,Hostel,spotify:track:2xQYaf0wcBb8PQeY39uRBS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683036794,FALSE
2023-05-02T14:13:18Z,mkansara_6,ios,2391,US,172.59.177.5,unknown,Cold World,Lil Keed,Trapped On Cleveland 3,spotify:track:6cdhpy0wjCPDxo4D5jL7Ib,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683036796,FALSE
2023-05-02T14:13:20Z,mkansara_6,ios,1904,US,172.59.177.5,unknown,Washing Machine Heart,Mitski,Be the Cowboy,spotify:track:3jjsRKEsF42ccXf8kWR3nu,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683036799,FALSE
2023-05-02T14:13:21Z,mkansara_6,ios,1230,US,172.59.177.5,unknown,Now (feat. 21 Savage),Young Thug,Hear No Evil,spotify:track:3Ee6DIAcyueyz2wOe81vc3,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683036800,FALSE
2023-05-02T14:13:22Z,mkansara_6,ios,1160,US,172.59.177.5,unknown,Make 10,LouGotCash,Louniversal,spotify:track:5s1mXRwyLKMHiNLDSV9io2,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683036802,FALSE
2023-05-02T14:13:24Z,mkansara_6,ios,1996,US,172.59.177.5,unknown,Touch The Sky,Kanye West,Late Registration,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,,,,fwdbtn,backbtn,TRUE,TRUE,FALSE,1683036803,FALSE
2023-05-02T14:16:21Z,mkansara_6,ios,177253,US,172.59.177.5,unknown,Make 10,LouGotCash,Louniversal,spotify:track:5s1mXRwyLKMHiNLDSV9io2,,,,backbtn,trackdone,TRUE,FALSE,FALSE,1683036805,FALSE
2023-05-02T14:16:38Z,mkansara_6,ios,15529,US,172.59.177.5,unknown,Touch The Sky,Kanye West,Late Registration,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1683036981,FALSE
2023-05-02T14:16:40Z,mkansara_6,ios,2182,US,172.59.177.5,unknown,"Shook Ones, Pt. II",Mobb Deep,The Infamous,spotify:track:33ZXjLCpiINn8eQIDYEPTD,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683036998,FALSE
2023-05-02T14:16:42Z,mkansara_6,ios,1904,US,172.59.177.5,unknown,Major Distribution,50 Cent,Major Distribution,spotify:track:48fEJFoMx9AQFq9SeppTz1,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037000,FALSE
2023-05-02T14:16:45Z,mkansara_6,ios,3274,US,172.59.177.5,unknown,Dragon Ball Freestyle,Blaccmass,3Peat,spotify:track:1sCoifbYHUIHB3oVmHNaRr,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037002,FALSE
2023-05-02T14:16:47Z,mkansara_6,ios,1973,US,172.59.177.5,unknown,Doorman,slowthai,Nothing Great About Britain,spotify:track:6bTAz3pg5ywBeZHCQoleJB,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037006,FALSE
2023-05-02T14:16:49Z,mkansara_6,ios,1695,US,172.59.177.5,unknown,Feel Good,Trippie Redd,A Love Letter To You 2,spotify:track:2oEO8hubdLxitXybAPQWWD,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037008,FALSE
2023-05-02T14:16:52Z,mkansara_6,ios,3227,US,172.59.177.5,unknown,Good Love,Lucy Pearl,Lucy Pearl,spotify:track:1MvLyUkaMZ8PQQRIPq7PlJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037009,FALSE
2023-05-02T14:16:55Z,mkansara_6,ios,3157,US,172.59.177.5,unknown,Drugs N Hella Melodies (feat. Kali Uchis),Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),spotify:track:3Bi3ws3uigvFSmfTcSLjnp,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037013,FALSE
2023-05-02T14:17:00Z,mkansara_6,ios,4760,US,172.59.177.5,unknown,No Vaseline,Ice Cube,Death Certificate,spotify:track:4wEbikMfcSFAukCbbL06si,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037016,FALSE
2023-05-02T14:17:01Z,mkansara_6,ios,1369,US,172.59.177.5,unknown,Saran Pack,Tay-K,#SantanaWorld (+),spotify:track:7m1cNdKABpKy0aAtsKAIGx,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037021,FALSE
2023-05-02T14:17:05Z,mkansara_6,ios,4156,US,172.59.177.5,unknown,Suedehead - 2011 Remaster,Morrissey,Viva Hate,spotify:track:76HJoPhDFxD7rizsbCmZND,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037022,FALSE
2023-05-02T14:17:08Z,mkansara_6,ios,2020,US,172.59.177.5,unknown,WAKE UP,Travis Scott,ASTROWORLD,spotify:track:20MuVazoNMv6xjKPnRFOxG,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037026,FALSE
2023-05-02T14:19:44Z,mkansara_6,ios,156786,US,172.59.177.5,unknown,Relationship Status,Rampage,Relationship Status,spotify:track:0hw6TDTSTscneyapTEHG2i,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1683037028,FALSE
2023-05-02T14:20:25Z,mkansara_6,ios,167,US,172.59.177.5,unknown,A$AP Ferg,NAV,Perfect Timing,spotify:track:4EbULzyWMuFx94aoIY1MlJ,,,,trackdone,backbtn,TRUE,TRUE,FALSE,1683037184,FALSE
2023-05-02T14:23:06Z,mkansara_6,ios,156786,US,172.59.177.5,unknown,Relationship Status,Rampage,Relationship Status,spotify:track:0hw6TDTSTscneyapTEHG2i,,,,backbtn,trackdone,TRUE,FALSE,FALSE,1683037226,FALSE
2023-05-02T14:24:19Z,mkansara_6,ios,682,US,172.59.177.5,unknown,Pop At Ya Buddy,UnoTheActivist,Live.Shyne.Die,spotify:track:1Nh2FjSvvIwS2z7HtNRoSq,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037459,FALSE
2023-05-02T14:24:19Z,mkansara_6,ios,70275,US,172.59.177.5,unknown,A$AP Ferg,NAV,Perfect Timing,spotify:track:4EbULzyWMuFx94aoIY1MlJ,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1683037387,FALSE
2023-05-02T14:26:46Z,mkansara_6,ios,147711,US,172.59.177.5,unknown,Smoke (feat. HVN & SoFaygo),Don Toliver,Life of a DON,spotify:track:7AiN0hMC6PkB59VndNtNsJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037459,FALSE
2023-05-02T14:26:50Z,mkansara_6,ios,981,US,172.59.177.5,unknown,Cable Guy (feat. Jay Critch),KEY!,Cable Guy (feat. Jay Critch),spotify:track:4ZEQn8A2wbHR1s5979mTPC,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037610,FALSE
2023-05-02T14:26:50Z,mkansara_6,ios,2688,US,172.59.177.5,unknown,Armed And Dangerous,Juice WRLD,Goodbye & Good Riddance,spotify:track:5wujBwqG7INdStqGd4tRMX,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037607,FALSE
2023-05-02T14:26:55Z,mkansara_6,ios,4778,US,172.59.177.5,unknown,TSU,Drake,Certified Lover Boy,spotify:track:4s7QLoImIwmPi9L6dq1nVW,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037611,FALSE
2023-05-02T14:26:58Z,mkansara_6,ios,2517,US,172.59.177.5,unknown,Pillow For a Cloud,Tennis,Pollen,spotify:track:4KAHFxWcNeR6pAef5DC4ZM,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037616,FALSE
2023-05-02T14:26:59Z,mkansara_6,ios,789,US,172.59.177.5,unknown,Loser,Beck,Mellow Gold,spotify:track:5PntSbMHC1ud6Vvl8x56qd,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037618,FALSE
2023-05-02T14:26:59Z,mkansara_6,ios,853,US,172.59.177.5,unknown,Abyss,Kurtis Wells,Abyss,spotify:track:07BCkoZW66cM9nQhOsKPSr,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037619,FALSE
2023-05-02T14:27:00Z,mkansara_6,ios,832,US,172.59.177.5,unknown,Get You (feat. Kali Uchis),Daniel Caesar,Freudian,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037620,FALSE
2023-05-02T14:27:01Z,mkansara_6,ios,853,US,172.59.177.5,unknown,"Akhar (From ""Lahoriye"" Soundtrack)",Amrinder Gill,"Akhar (From ""Lahoriye"" Soundtrack)",spotify:track:2GP9Tvwbk0GPWQ80dcGbdk,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037621,FALSE
2023-05-02T14:27:02Z,mkansara_6,ios,576,US,172.59.177.5,unknown,Blem,Drake,More Life,spotify:track:2XlHu0HcujBCkWMdIAvrqt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037622,FALSE
2023-05-02T14:27:03Z,mkansara_6,ios,1088,US,172.59.177.5,unknown,Sure Thing,Miguel,All I Want Is You,spotify:track:0JXXNGljqupsJaZsgSbMZV,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037623,FALSE
2023-05-02T14:27:03Z,mkansara_6,ios,789,US,172.59.177.5,unknown,Pimpin Ain't Eazy,Kodak Black,Pimpin' Ain't Eazy,spotify:track:5FxKZ4IajYIRDjAWAboiB4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037622,FALSE
2023-05-02T14:27:05Z,mkansara_6,ios,618,US,172.59.177.5,unknown,Driving Me Brazy,Jay Critch,Driving Me Brazy,spotify:track:1T9g6jA5NkH4oGJmfQlvK1,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037624,FALSE
2023-05-02T14:27:05Z,mkansara_6,ios,874,US,172.59.177.5,unknown,Do It,Chloe x Halle,Do It,spotify:track:1bRjwdtScY2eMe9uMmsOkG,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037625,FALSE
2023-05-02T14:27:06Z,mkansara_6,ios,704,US,172.59.177.5,unknown,Sativa,Jhené Aiko,Trip,spotify:track:1d5Uh9XcxJgEtPwAYygAQq,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037626,FALSE
2023-05-02T14:27:07Z,mkansara_6,ios,960,US,172.59.177.5,unknown,Ghost Town,Kanye West,ye,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037626,FALSE
2023-05-02T14:27:08Z,mkansara_6,ios,768,US,172.59.177.5,unknown,Under Enemy Arms,Trippie Redd,!,spotify:track:5tRa5hnltiyqY63rWOfnO2,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037627,FALSE
2023-05-02T14:27:09Z,mkansara_6,ios,1237,US,172.59.177.5,unknown,Rage,Rico Nasty,Nasty,spotify:track:0d3pSVPhCfuzAJLyMUZYjT,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037628,FALSE
2023-05-02T14:27:10Z,mkansara_6,ios,682,US,172.59.177.5,unknown,Threat of Joy,The Strokes,Future Present Past,spotify:track:37ZgsOy8t4vMnGtMExr6ah,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037629,FALSE
2023-05-02T14:27:11Z,mkansara_6,ios,0,US,172.59.177.5,unknown,Underrated,Offset,FATHER OF 4,spotify:track:1vf9F2n3KbuMQrTq36QLJH,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037630,FALSE
2023-05-02T14:27:12Z,mkansara_6,ios,853,US,172.59.177.5,unknown,Live Up to My Name,Baka Not Nice,4Milli,spotify:track:79KZAInFkxA0XLukZCGzvh,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037631,FALSE
2023-05-02T14:27:13Z,mkansara_6,ios,1130,US,172.59.177.5,unknown,Shhh,Nardo Wick,Who is Nardo Wick?,spotify:track:44yCee9dkgbofBom5te9Hy,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037633,FALSE
2023-05-02T14:27:13Z,mkansara_6,ios,768,US,172.59.177.5,unknown,Freaky,Tory Lanez,Freaky,spotify:track:0NJp8GyCOWnQh71xKSPfuV,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037632,FALSE
2023-05-02T14:27:14Z,mkansara_6,ios,1130,US,172.59.177.5,unknown,Ecstasy (feat. Machine Gun Kelly),Young Thug,So Much Fun,spotify:track:1yBbxDXEfr8boXM1ubvBHi,,,,fwdbtn,backbtn,TRUE,TRUE,FALSE,1683037634,FALSE
2023-05-02T14:29:04Z,mkansara_6,ios,109119,US,172.59.177.5,unknown,Shhh,Nardo Wick,Who is Nardo Wick?,spotify:track:44yCee9dkgbofBom5te9Hy,,,,backbtn,fwdbtn,TRUE,TRUE,FALSE,1683037635,FALSE
2023-05-02T14:29:05Z,mkansara_6,ios,789,US,172.59.177.5,unknown,Ecstasy (feat. Machine Gun Kelly),Young Thug,So Much Fun,spotify:track:1yBbxDXEfr8boXM1ubvBHi,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037744,FALSE
2023-05-02T14:29:06Z,mkansara_6,ios,1215,US,172.59.177.5,unknown,We Don't Luv Em - Remix,HoodRich Pablo Juan,We Don't Luv Em,spotify:track:1JbkmK481biG7v6cxm1wY4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037745,FALSE
2023-05-02T14:29:07Z,mkansara_6,ios,896,US,172.59.177.5,unknown,Casper,Takeoff,The Last Rocket,spotify:track:1B4gJRq61xTs6r1O0Uq2iY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037746,FALSE
2023-05-02T14:29:18Z,mkansara_6,ios,10709,US,172.59.177.5,unknown,Rebel Rebel,Seu Jorge,The Life Aquatic Exclusive Studio Sessions Featuring Seu Jorge,spotify:track:5mZYRyOPWVlTtPGWHJCbAL,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037747,FALSE
2023-05-02T14:29:18Z,mkansara_6,ios,661,US,172.59.177.5,unknown,Master Peewee,Peewee Longway,Longway Sinatra,spotify:track:7rKdziugVx5yPghxCILbHX,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037758,FALSE
2023-05-02T14:29:19Z,mkansara_6,ios,938,US,172.59.177.5,unknown,Bed Peace,Jhené Aiko,Sail Out,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037759,FALSE
2023-05-02T14:29:20Z,mkansara_6,ios,533,US,172.59.177.5,unknown,Switching Lanes (feat. Playboi Carti),Pi’erre Bourne,The Life Of Pi'erre 5,spotify:track:09hbZ8vF8YmlVQq55Ai1Ay,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037760,FALSE
2023-05-02T14:29:21Z,mkansara_6,ios,725,US,172.59.177.5,unknown,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,love nwantiti (feat. Dj Yo! & AX'EL),spotify:track:4gvrJnKCKIPiacNsWVQwEU,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037761,FALSE
2023-05-02T14:29:21Z,mkansara_6,ios,746,US,172.59.177.5,unknown,Look Alive (feat. Drake),BlocBoy JB,Simi,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037760,FALSE
2023-05-02T14:29:22Z,mkansara_6,ios,831,US,172.59.177.5,unknown,Last Night,DJ Clue,Last Night,spotify:track:0FvHLZpMCfyCSjAFzQlpbI,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037762,FALSE
2023-05-02T14:29:23Z,mkansara_6,ios,746,US,172.59.177.5,unknown,oui,Jeremih,Late Nights: The Album,spotify:track:0PJIbOdMs3bd5AT8liULMQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037763,FALSE
2023-05-02T14:29:24Z,mkansara_6,ios,960,US,172.59.177.5,unknown,SURREY AALE,Sharn,SURREY AALE,spotify:track:37lPezjU5ZTTh0H06HEFKb,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037764,FALSE
2023-05-02T14:29:24Z,mkansara_6,ios,0,US,172.59.177.5,unknown,Act Up,City Girls,Girl Code,spotify:track:3A2yGHWIzmGEIolwonU69h,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037763,FALSE
2023-05-02T14:29:25Z,mkansara_6,ios,981,US,172.59.177.5,unknown,Aa Hi Jaiye,Anuradha Sriram,Lajja,spotify:track:4VciVafjuHsgwCmRh8jlnd,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037765,FALSE
2023-05-02T14:29:26Z,mkansara_6,ios,746,US,172.59.177.5,unknown,Airplanes,Proximo Nivel,Proximo Nivel,spotify:track:5DZjm7FxWFoAamWPegY7cM,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037766,FALSE
2023-05-02T14:29:27Z,mkansara_6,ios,768,US,172.59.177.5,unknown,Poke It Out (with Nicki Minaj),Playboi Carti,Die Lit,spotify:track:2rPSFKzGeqUWwfcCFVkkq3,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683037767,FALSE
2023-05-02T14:29:35Z,mkansara_6,ios,8042,US,172.59.176.205,unknown,Dum Surfer,King Krule,The OOZ,spotify:track:0MyEjgnuBTLjfOmURATpOQ,,,,fwdbtn,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1683037768,FALSE
2023-05-02T21:47:23Z,mkansara_6,ios,1969088,US,24.45.74.97,unknown,,,,,"Popcorn-Gate: Tuesday, April 18th, 2023",The Toast,spotify:episode:5IZ3o9hjej93aAhPexI8bQ,appload,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1683062065,FALSE
2023-05-03T01:51:23Z,mkansara_6,ios,57350,US,24.45.74.97,unknown,,,,,"Popcorn-Gate: Tuesday, April 18th, 2023",The Toast,spotify:episode:5IZ3o9hjej93aAhPexI8bQ,appload,endplay,FALSE,TRUE,FALSE,1683078588,FALSE
2023-05-03T03:00:20Z,mkansara_6,ios,2600,US,172.59.176.205,unknown,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Stevie Nicks,Bella Donna,spotify:track:66LhCsc06aTa2Ig7iYPDSP,,,,playbtn,fwdbtn,TRUE,TRUE,FALSE,1683082817,FALSE
2023-05-03T03:01:16Z,mkansara_6,ios,55449,US,172.59.176.205,unknown,Hadouken,Chief Keef,4NEM,spotify:track:7qvuRoOFKGzxxBjl9K1ZFQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683082821,FALSE
2023-05-03T03:01:19Z,mkansara_6,ios,2554,US,172.59.176.205,unknown,Around the World,Red Hot Chili Peppers,Californication,spotify:track:0aGQHMr7bc23Y9Ts84ffop,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683082876,FALSE
2023-05-03T03:04:08Z,mkansara_6,ios,169552,US,172.59.176.205,unknown,Go Down (feat. TisaKorean),Don Toliver,Love Sick,spotify:track:2Qr5PWUt8XycAAv338LicY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683082879,FALSE
2023-05-03T03:04:09Z,mkansara_6,ios,1486,US,172.59.176.205,unknown,Janie's Got A Gun,Aerosmith,Big Ones,spotify:track:5fMwvrqujbQjUxcNPcYrUF,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683083049,FALSE
2023-05-03T03:04:12Z,mkansara_6,ios,1787,US,172.59.176.205,unknown,Drugs N Hella Melodies (feat. Kali Uchis),Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),spotify:track:3Bi3ws3uigvFSmfTcSLjnp,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683083050,FALSE
2023-05-03T03:04:12Z,mkansara_6,ios,1277,US,172.59.176.205,unknown,20 Min,Lil Uzi Vert,Luv Is Rage 2,spotify:track:0uxSUdBrJy9Un0EYoBowng,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683083052,FALSE
2023-05-03T03:04:14Z,mkansara_6,ios,1369,US,172.59.176.205,unknown,Hercules,Young Thug,I'm Up,spotify:track:5MD2QLnFM2ChpKAh33z0zr,,,,fwdbtn,backbtn,TRUE,TRUE,FALSE,1683083053,FALSE
2023-05-03T03:07:38Z,mkansara_6,ios,204335,US,172.59.176.205,unknown,20 Min,Lil Uzi Vert,Luv Is Rage 2,spotify:track:0uxSUdBrJy9Un0EYoBowng,,,,backbtn,fwdbtn,TRUE,TRUE,FALSE,1683083055,FALSE
2023-05-03T03:07:39Z,mkansara_6,ios,1416,US,172.59.176.205,unknown,Hercules,Young Thug,I'm Up,spotify:track:5MD2QLnFM2ChpKAh33z0zr,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683083259,FALSE
2023-05-03T03:08:17Z,mkansara_6,ios,36641,US,172.59.176.205,unknown,Koi Shaq,Vicky,Back Stage to Front Stage,spotify:track:1FTfZ0nNfCFpMhftNFLOO4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683083260,FALSE
2023-05-03T03:08:18Z,mkansara_6,ios,1416,US,172.59.176.205,unknown,Waves,Joey Bada$$,Waves,spotify:track:34hFdH0XafJAE5VDDppwrU,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683083297,FALSE
2023-05-03T03:10:40Z,mkansara_6,ios,141966,US,24.45.74.97,unknown,Givincey,Rich Homie Cartel,Rich Homie Cartel Vol. 2,spotify:track:1689NeAQZJSqOL3VDcu5M3,,,,fwdbtn,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1683083299,FALSE
2023-05-03T03:40:01Z,mkansara_6,ios,2845738,US,24.45.74.97,unknown,,,,,"Tom and Raquel. What Else Is There?: Monday, March 6th, 2023",The Toast,spotify:episode:7sFGWb06vsGnqgEYLSohxl,clickrow,endplay,FALSE,TRUE,FALSE,1683078684,FALSE
2023-05-03T03:41:32Z,mkansara_6,ios,90005,US,24.45.74.97,unknown,,,,,"The Scandoval: Tuesday, March 7th, 2023",The Toast,spotify:episode:0MwjfMmPUt3mQiSNUdH9gv,clickrow,unexpected-exit,FALSE,FALSE,FALSE,1683085202,FALSE
2023-05-03T03:46:06Z,mkansara_6,ios,251797,US,172.58.236.32,unknown,,,,,"The Scandoval: Tuesday, March 7th, 2023",The Toast,spotify:episode:0MwjfMmPUt3mQiSNUdH9gv,appload,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1683085312,FALSE
2023-05-03T14:10:13Z,mkansara_6,ios,135061,US,172.58.237.125,unknown,Givincey,Rich Homie Cartel,Rich Homie Cartel Vol. 2,spotify:track:1689NeAQZJSqOL3VDcu5M3,,,,appload,fwdbtn,TRUE,TRUE,FALSE,1683122034,FALSE
2023-05-03T14:10:14Z,mkansara_6,ios,895,US,172.58.237.125,unknown,Senjitaley,Anirudh Ravichander,Remo (Original Motion Picture Soundtrack),spotify:track:2RB3zzgxWc2RRBaJOkSEka,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123014,FALSE
2023-05-03T14:10:15Z,mkansara_6,ios,896,US,172.58.237.125,unknown,January 28th,J. Cole,2014 Forest Hills Drive,spotify:track:6LBpGdlukUARutol7VgWIS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123014,FALSE
2023-05-03T14:10:17Z,mkansara_6,ios,1109,US,172.58.237.125,unknown,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),spotify:track:2aVrAM2aWQukrVc7yh5wQz,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123017,FALSE
2023-05-03T14:10:17Z,mkansara_6,ios,1578,US,172.58.237.125,unknown,Private Jet,D. Savage,Mafia Musik,spotify:track:448fc6aM6KF95yK0IdnIQQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123015,FALSE
2023-05-03T14:10:18Z,mkansara_6,ios,1322,US,172.58.237.125,unknown,Crimes,Herencia de Patrones,Sorry For The Wait 2,spotify:track:73FEbxI3YxlVzN1rkkbcxe,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123018,FALSE
2023-05-03T14:10:20Z,mkansara_6,ios,1088,US,172.58.237.125,unknown,Did It Again,Jay Critch,Rich Forever 3,spotify:track:1cm5coyxJoSmdr4WmHgyGj,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123020,FALSE
2023-05-03T14:10:20Z,mkansara_6,ios,661,US,172.58.237.125,unknown,Bésame,Luis Fonsi,Bésame,spotify:track:1ESyXyXxZmII2sXhMVpk9D,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123019,FALSE
2023-05-03T14:10:22Z,mkansara_6,ios,938,US,172.58.237.125,unknown,Jollof On The Jet,Cuppy,Original Copy,spotify:track:6s3j58gb9wixIYjcgKVXbZ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123021,FALSE
2023-05-03T14:10:23Z,mkansara_6,ios,853,US,172.58.237.125,unknown,CUFF IT,Beyoncé,RENAISSANCE,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123022,FALSE
2023-05-03T14:10:24Z,mkansara_6,ios,1386,US,172.58.237.125,unknown,Midnight City,M83,"Hurry Up, We're Dreaming",spotify:track:1eyzqe2QqGZUmfcPZtrIyt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123023,FALSE
2023-05-03T14:10:25Z,mkansara_6,ios,981,US,172.58.237.125,unknown,Sittin' Sidewayz (feat. Big Pokey),Paul Wall,The People's Champ,spotify:track:24PWKmemCvqfyVXODhoKHW,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123024,FALSE
2023-05-03T14:10:26Z,mkansara_6,ios,661,US,172.58.237.125,unknown,Bigmouth Strikes Again - 2017 Master,The Smiths,The Queen Is Dead,spotify:track:1JXpzsOgH0lA3JU7wyRzwJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123025,FALSE
2023-05-03T14:10:27Z,mkansara_6,ios,981,US,172.58.237.125,unknown,Bird Is The Word,Ski Mask The Slump God,Underground Rap,spotify:track:1Q5iQXColEZoL0hRHXvmlA,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123026,FALSE
2023-05-03T14:10:28Z,mkansara_6,ios,831,US,172.58.237.125,unknown,Wickman,Nardo Wick,Who is Nardo Wick?,spotify:track:2v2j25recIr66jLFS1ELuQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123028,FALSE
2023-05-03T14:10:28Z,mkansara_6,ios,682,US,172.58.237.125,unknown,Sonny's Missing,Raekwon,Only Built 4 Cuban Linx 2,spotify:track:1DC6aFEjzRc1HfCnKawiNR,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1683123027,FALSE
